Timestamp,X,Y
1683182017129,872.6244103896717,315.2830942906621
1683182017221,835.4582035998665,400.55697140233997
1683182017307,788.1196961202527,478.5778472495246
1683182017379,744.6503159223032,549.507554228288
1683182017474,708.1875618982164,614.6110608799281
1683182017559,692.2381812365645,654.0514947025888
1683182017638,663.345808226451,695.682298665411
1683182017725,662.3056124174368,714.2393471884511
1683182017810,647.6129457649794,734.5457161686153
1683182017897,648.4077220514091,743.0368764007993
1683182017979,652.5856859797154,745.9032397444868
1683182018070,660.602580080687,739.1499321848162
1683182018165,664.2039109689413,735.9050043701338
1683182018240,657.1460559553411,739.3122100815233
1683182018331,653.6188981314942,728.3490719678325
1683182018410,660.9277465477841,712.1929521780169
1683182018496,666.1194178230246,693.882731103161
1683182018591,677.1166312766272,674.4543818287823
1683182018682,686.070744586883,657.6356751936311
1683182018760,690.4254461595432,650.4767930273939
1683182018841,687.0325300686227,647.6157080701865
1683182018925,675.4137685507692,650.0472917169119
1683182019011,657.9215807453504,650.1588184846611
1683182019097,640.8716347554449,662.5913442094521
1683182019181,633.8893821266931,666.0827680596608
1683182019264,624.4324308326205,668.7917196345173
1683182019349,619.1705875937221,679.93642073492
1683182019430,613.0821419099775,686.4371519223171
1683182019518,607.0532225037821,694.8354605290695
1683182019592,606.5656514979997,696.6639269879324
1683182019679,615.2322839810284,686.7968444402055
1683182019757,625.8240179843629,665.7130831309275
1683182019845,622.1099638699021,662.5407510897194
1683182019930,612.019570688399,653.2534829532533
1683182020014,606.497117616017,638.5276128758343
1683182020099,594.5328342525489,634.2185110948382
1683182020182,590.7473127872217,623.2560277993043
1683182020260,571.0296241855336,625.4713149801713
1683182020348,556.0758045966278,625.9058763433324
1683182020449,537.8397910662811,629.6642884807057
1683182020523,538.9371972600784,620.1983056462458
1683182020608,540.6771434456582,616.1130999984534
1683182020693,541.2125081974634,613.0529849683488
1683182020788,533.4932970389409,615.3202992714686
1683182020878,528.3222365299059,625.2453354397294
1683182020959,535.56358568973,625.091101288838
1683182021048,542.3537758468544,627.6701547115384
1683182021136,550.8973080151184,626.5415298328603
1683182021210,567.8199917949671,620.8964906573174
1683182021294,594.0404157425021,609.5953498098693
1683182021379,633.8891194454836,590.696537369039
1683182021471,691.1963839356749,532.7949824157578
1683182021550,759.3653840531371,469.49388545359386
1683182021626,808.5013062289441,419.2463088150209
1683182021715,864.6865632923041,360.267951924527
1683182021793,905.5270316099127,309.024115596818
1683182021877,953.5417321063068,266.2355646090559
1683182021958,990.7756679879691,236.48509960836813
1683182022043,1019.9230140709766,212.47912652185246
1683182022111,1048.202548667037,182.27675101733956
1683182022195,1069.5885204689323,151.87035385699727
1683182022274,1084.7122749459784,122.0353526052485
1683182022356,1114.1000538728172,78.5220630845461
1683182022443,1134.705769067991,42.18977314802105
1683182022527,1146.2823556635667,21.061725767035504
1683182022624,1149.2909193350072,4.0088070529722835
1683182022714,1146.6084659088558,8.001743825393671
1683182022794,1139.2123737359004,8.17155199872342
1683182022884,1129.5417577113817,3.2126518073794923
1683182022971,1126.2288262572492,17.29200905758124
1683182023045,1113.551604328392,34.461829551751016
1683182023137,1103.6245748592323,60.77497477916923
1683182023213,1094.0432748807136,81.51661980770653
1683182023309,1090.7756714314523,99.80557322993485
1683182023393,1038.3906448369619,184.17088305413654
1683182023479,966.8375033993693,295.08512975112717
1683182023555,887.2150492893707,405.7269137019367
1683182023641,811.7640432906516,508.4974377748003
1683182023738,744.0573630015799,596.6636569721451
1683182023816,689.2569737449986,661.7020096157944
1683182023894,644.6897101486127,712.7352915819339
1683182023980,618.2473648055721,745.9654693916107
1683182024063,599.4128342287737,781.9775997146614
1683182024146,575.0052022656006,799.2949204719645
1683182024228,563.3058203682407,811.7450696932045
1683182024314,555.6621583065348,817.2212633909174
1683182024394,556.8358525898627,820.7341747633478
1683182024479,556.208083062728,816.6304895472091
1683182024558,571.6209478419221,801.6179132772527
1683182024645,573.0670712071474,800.9498857574962
1683182024736,568.587203245224,796.6688639814481
1683182024810,576.0740993326629,778.6598243194312
1683182024893,588.1088187630883,762.1517091884658
1683182024990,599.7719692537328,743.7814201262216
1683182025080,595.5976837456549,742.3083047343396
1683182025159,602.8027562192748,736.7434674386506
1683182025239,605.8371752105314,738.213298858494
1683182025326,609.868091068343,729.5425437620594
1683182025413,623.0483487167812,710.1290368739182
1683182025496,633.4583190500397,694.031874701505
1683182025580,641.2915787937861,681.3224247150353
1683182025660,662.2350247903602,653.1144380699517
1683182025749,715.7083490640099,602.6871456964284
1683182025831,794.7156038678193,505.20448342541994
1683182025912,863.4890775880342,416.03797329074564
1683182025995,933.1878886507304,331.9139423969559
1683182026076,980.9230013657098,271.94719117037334
1683182026161,1014.0334441535991,234.08670835086204
1683182026242,1040.0156287194623,196.95501179420776
1683182026328,1064.2101396193675,168.40083201554935
1683182026408,1080.0105349606429,148.56419370197455
1683182026492,1089.9155618379418,145.2925620150601
1683182026578,1093.2831737683548,140.02404521990536
1683182026670,1091.4531162529995,137.95588040354326
1683182026743,1092.687102786879,123.47757114293891
1683182026831,1100.6307537734726,110.2945179739607
1683182026912,1092.353554986419,107.7192186844718
1683182026999,1075.6818506790005,127.07529852282258
1683182027077,1066.1559634146793,132.55646449860345
1683182027163,1067.1206473880907,137.11121353742936
1683182027241,1059.7624001613824,149.7241203404387
1683182027339,1055.0856987741608,163.17764365066498
1683182027433,1052.6294042036693,174.3787332152091
1683182027507,1055.3278784239135,175.24055504784204
1683182027575,1067.4508672198585,146.41109167720896
1683182027665,1070.5450963717635,127.65845713479948
1683182027745,1085.6721095010532,95.97541600921122
1683182027832,1100.0325942780664,66.36923435613474
1683182027909,1104.8984784786987,46.8062937631759
1683182027996,1105.195605212114,37.15402646146487
1683182028078,1110.5310635025292,26.087790853265897
1683182028164,1121.0318380621893,10.078315093456432
1683182028244,1123.0960841580447,1.8646695853442488
1683182028332,1116.8519477865655,16.81527827178473
1683182028414,1102.041338051072,30.166452672059116
1683182028504,1101.6073589966713,51.11090919193206
1683182028595,1098.0032749088107,77.61563252060698
1683182028690,1088.8470376720927,84.32468232007717
1683182028789,1015.3694875572115,179.73479437897544
1683182028879,933.1715511377853,285.05136640499677
1683182028958,882.7315645622733,357.1889555727468
1683182029040,845.553019524324,413.2437457990341
1683182029109,811.7389051219324,464.8715698451149
1683182029196,791.6869438024082,494.87786161487185
1683182029274,778.1877097136861,517.0362886665619
1683182029356,760.6786802275012,545.0219439077305
1683182029443,752.0789706498589,560.2023287808746
1683182029537,740.7055112847024,570.1497635097875
1683182029614,724.6107567995059,593.5338058797253
1683182029697,710.6021868150639,611.1892430388159
1683182029781,692.0112294084213,630.8790809484568
1683182029860,674.6610352041547,642.5338830904033
1683182029973,654.4337459192502,656.6380730613027
1683182030065,649.7938077755452,659.7136349714616
1683182030148,642.203784389673,661.4257535887042
1683182030229,638.9312911431034,665.7036646966852
1683182030312,636.2951909948821,662.77543796877
1683182030393,642.3708472990555,656.0235785449056
1683182030477,654.0974707559254,641.3472952327255
1683182030565,671.6325868694908,615.2801212663933
1683182030641,707.88504565106,564.7539504352324
1683182030728,740.5442162793294,518.0505748080677
1683182030811,760.5952681899738,490.1222904001772
1683182030893,785.3989738342776,459.45888689466216
1683182030979,786.816732493568,462.3180415247999
1683182031075,763.1263111428434,493.67282828902125
1683182031159,744.1820394337574,526.134517717199
1683182031245,719.9036415593971,561.1165118849755
1683182031329,695.9494167321939,589.1883149039808
1683182031413,673.7552109316058,615.7412995941496
1683182031492,651.852584442912,640.5961987621824
1683182031578,637.283317873925,660.2855209210292
1683182031662,621.8527626658985,675.3412490809511
1683182031746,609.9513951707568,692.6212115492478
1683182031827,604.791393883014,701.0391864087865
1683182031915,600.3949354657645,710.7662594367971
1683182031995,600.4641570583069,725.1108654293813
1683182032074,593.7548029212576,725.9096423148977
1683182032161,599.7004998829098,718.3108876280397
1683182032241,602.5069002443001,712.6818557878598
1683182032308,602.6705416129095,711.9261720938608
1683182032378,600.4406525037972,709.7933524209777
1683182032462,659.1721707833699,584.644932494624
1683182032548,669.4565782924793,553.9614982378346
1683182032630,679.6402325338194,546.3565196262186
1683182032713,704.843092369154,526.4353385801502
1683182032797,701.3983778721015,542.9833722605781
1683182032883,703.9161782752072,549.7661066582057
1683182032959,712.2504413149644,553.4413752443222
1683182033078,721.1692789938113,557.0405798886219
1683182033160,728.730457459288,561.6703461151642
1683182033248,728.8271027831356,549.9841361836677
1683182033348,728.5964605363063,534.4655052447092
1683182033461,697.328876457765,537.2825575738918
1683182033569,667.5323222195459,534.663229940636
1683182033665,554.0218414731085,541.1337498142587
1683182033765,415.9138227557187,522.5714398618151
1683182033975,293.8101537515655,515.2540196752824
1683182034100,285.7004876286173,556.492563479527
1683182034206,256.55573255648807,583.5526172036349
1683182034405,233.92141082029562,612.683099396518
1683182034508,246.65321812568726,636.5956250796842
1683182034607,232.3175175750965,649.6487986046136
1683182034696,202.9869043297471,646.6731005244088
1683182034782,181.55550073667973,647.0518373327955
1683182034864,116.59342480604542,606.0326888163687
1683182034962,86.21156076689395,578.653898649741
1683182035045,34.292932871043476,543.8075882584922
1683182035141,21.593615313666092,530.0432396000289
1683182035271,43.600222987036254,536.0356657114451
1683182035375,73.51691867919857,562.315468761423
1683182035493,116.56543220091959,599.0399505483128
1683182035592,141.071852177192,643.033974997628
1683182035677,195.9280653288101,675.5414607504313
1683182035772,253.5415457386831,708.3373807842206
1683182035846,317.2432735320442,731.313754455596
1683182035936,359.0808030383904,758.4393523819115
1683182036030,365.26641235849445,754.1703157237682
1683182036139,350.22592363027223,750.7912253524386
1683182036241,347.29225963712815,717.6760607208402
1683182036359,379.61633793142164,676.8739222466809
1683182036478,422.0848846738584,565.1396986535481
1683182036559,445.8987275284067,494.39663263112175
1683182036649,471.208544744302,435.24055132461626
1683182036733,495.37388285655203,384.73103760892127
1683182036829,544.1387557561129,317.00557364019676
1683182036921,582.3620198977334,282.34630650320247
1683182037049,604.6257197225709,256.9980670718248
1683182037132,632.4825391366526,245.24689502556697
1683182037268,659.9531549523448,215.78047711993733
1683182037417,670.0681420061793,193.08296772521078
1683182037533,697.0922418101133,272.66123617044906
1683182037639,724.1220845337359,344.2745875593991
1683182037727,674.429499780019,319.8320118412653
1683182037823,595.862153890977,302.0565590122796
1683182037928,486.1663651799569,292.43754308782286
1683182038014,423.8113191590533,270.3449893399442
1683182038102,340.74039912090893,251.04773939724953
1683182038181,259.41518954472656,246.68197821789687
1683182038273,279.25155205865735,278.4710206353891
1683182038375,255.30558702457682,333.8176368141018
1683182038469,236.31365655031198,304.57907575467067
1683182038549,190.79280946764672,277.29355820700584
1683182038630,175.4050915687849,272.4068391065705
1683182038716,145.3578910918729,259.5432868846105
1683182038808,110.70097709199301,255.35517119433854
1683182038903,111.4106051375656,271.51368381300193
1683182038999,106.16626500323568,273.2774858659092
1683182039097,120.21096728745366,262.18002608683355
1683182039183,133.5671241407741,265.21097563646504
1683182039278,149.39123552448197,293.2397888394087
1683182039364,158.95475031688733,304.7291732162608
1683182039450,174.24049801460708,338.03015423447
1683182039529,186.76785231562081,356.743326543462
1683182039620,204.45551857269032,371.718303756166
1683182039710,228.3761631005161,382.5547839913755
1683182039803,240.28570866928303,386.38509274972466
1683182039898,234.03706554208784,392.37051090630564
1683182039994,219.84243812037897,412.60540990838473
1683182040095,232.61643535036103,424.0774940837461
1683182040209,250.0562269162919,420.8455350274655
1683182040316,255.05287970925278,434.9393823629111
1683182040417,321.9982160802977,443.324133724206
1683182040500,350.27407974911154,447.0270895069303
1683182040568,379.97294355564424,446.7701400050224
1683182040647,429.49934397629556,438.5321054651704
1683182040737,429.97098290872736,427.060693163977
1683182040834,449.46746578704335,426.1882701917824
1683182040919,483.69425345136887,420.46894616092015
1683182041090,496.16547815945586,420.8918919039142
1683182041197,494.6121183216398,411.7466406002832
1683182041292,514.2774463869243,396.5669131225866
1683182041377,542.6720501811845,371.18945331831185
1683182041482,577.6616265984488,344.45328693352576
1683182041578,614.9346580422657,310.3982049866962
1683182041665,668.0159113672792,259.9972871391112
1683182041749,720.137571429309,212.3448038380406
1683182041835,758.3885987474923,174.20200329178135
1683182041915,790.4670348753667,149.8658355780214
1683182041998,803.8445872724733,140.39855045921416
1683182042087,809.9768521486521,136.48543714010694
1683182042158,806.3533749690681,138.3347098790602
1683182042256,793.5301711102118,148.94886291951536
1683182042377,779.9359744959661,156.17462818489525
1683182042474,759.2051090289276,188.58577385324196
1683182042586,734.487689026925,235.26633169054614
1683182042681,705.1027162867458,275.5688122050274
1683182042792,692.7017340495325,323.9997968168158
1683182042889,685.065771635284,371.40348493027955
1683182042963,670.3924303019733,413.6155455582992
1683182043056,662.6218294724546,439.3606651912213
1683182043142,655.9166429473626,454.9269407459717
1683182043240,653.0238632188847,423.5945748818412
1683182043373,659.1353808799561,420.8492705559109
1683182043469,671.2709526398987,402.2297480015212
1683182043609,709.2622664633788,354.9673393023528
1683182043707,741.7387783101456,333.3402843757968
1683182043813,808.377402627221,250.93840512433164
1683182043917,867.2005493644458,166.16663542335243
1683182044002,908.4523768333531,112.37519168295825
1683182044081,952.3872072617911,54.415626851804504
1683182044158,973.4413974567633,36.300384524164585
1683182044246,1014.0066425390413,-22.856976757431866
1683182044337,1018.4235988271398,-19.821060878180823
1683182044413,989.2786818004288,23.977631295822356
1683182044503,963.1779199706898,59.36275444491687
1683182044582,926.9870593601368,108.84974466931223
1683182044683,845.7930210403525,248.70535044717826
1683182044769,766.4002276744445,385.5797892903241
1683182044859,704.6344583535054,501.29655315543636
1683182044957,651.4535643183282,595.4743742733552
1683182045059,597.907176097872,677.8697839711335
1683182045157,566.2322366288414,737.4505335416364
1683182045246,540.4587974560238,779.0243972846131
1683182045331,525.9488674591587,810.0109230239467
1683182045415,514.8647211274466,824.4579060074
1683182045502,508.7478798411565,831.5707377868948
1683182045581,493.7161024874507,834.4145871278808
1683182045665,489.3389708058061,836.9283792457184
1683182045751,487.59185878076744,831.4370210899209
1683182045841,491.4405682874586,822.8391645642191
1683182045931,498.43495468073803,809.0686395344366
1683182046015,518.4827182397571,774.4579557783549
1683182046099,522.0557315875218,758.2970390160478
1683182046181,524.9763024715367,743.7382943586299
1683182046263,537.9113255123232,740.3615537761444
1683182046351,547.7171962136924,727.9565145633632
1683182046432,562.4382520944728,714.755864084005
1683182046518,573.3040202568844,712.0871981545802
1683182046597,585.3661624140365,710.9779826235388
1683182046691,590.4572992965941,706.4718534575062
1683182046777,590.533656342677,704.0147692222527
1683182046892,680.8330925184199,521.9499226156079
1683182046980,740.3461466746498,373.28143664722256
1683182047074,710.9912148002193,296.60034811356434
1683182047177,701.1720042918768,229.46593428322439
1683182047263,590.035917987207,219.08826968411736
1683182047350,530.6129003269295,182.09120711343718
1683182047434,464.36367901923614,180.08110445193805
1683182047523,421.73181294857153,182.76286171347306
1683182047597,385.65382963893603,183.71050586339047
1683182047685,413.59086616633533,164.14755853521788
1683182047768,404.2571599607028,230.738397137161
1683182047843,413.6063717365206,332.9959776002286
1683182047931,314.0950840564877,406.4129696309727
1683182048024,300.35139442485007,431.1221198312975
1683182048115,278.00788651921357,450.9529424904978
1683182048201,274.8360754297121,454.17438808548366
1683182048278,273.0071848435461,449.76555859511063
1683182048377,347.8654609886805,520.7642240057131
1683182048464,415.6144021479449,576.3666811339052
1683182048546,463.7072475093261,618.9304922446397
1683182048631,511.93550317936115,656.367735718755
1683182048715,551.9908496809957,684.197739582318
1683182048809,468.29755036034743,617.6050755603643
1683182048898,398.3903027903142,567.8842123735292
1683182048988,343.29508199978,547.4836990579873
1683182049077,322.22476042415036,568.2852902935721
1683182049177,278.56870854085383,589.4752471225365
1683182049262,248.30066290400214,597.0571869555212
1683182049346,213.68187408333438,607.966261655327
1683182049436,186.55101636422447,626.6647775986851
1683182049524,156.33970541012727,653.4890045349705
1683182049623,149.2343120793598,673.6845447485348
1683182049699,138.8547167396553,691.6122568021813
1683182049806,143.45826935854407,696.2179862293889
1683182049896,159.0352678828416,674.2386100167373
1683182049979,208.1253879769484,623.7976667734087
1683182050079,279.6678253577101,564.4026643088874
1683182050167,312.4761389598158,540.2493715748006
1683182050249,328.11960168231843,537.8742738064474
1683182050334,335.30963925063827,536.1886101711918
1683182050413,351.4874137280632,535.443665747736
1683182050509,371.21565863057054,517.0226356482352
1683182050607,395.20159076118193,482.1196779474835
1683182050700,426.0905614861134,471.5921688070972
1683182050785,435.19348446672177,468.0791138425473
1683182050869,432.0563657159083,470.21665097288684
1683182050959,446.4025557973785,467.83559283390593
1683182051050,464.6869807649149,466.3534487500577
1683182051128,480.28388499951967,475.9834830162973
1683182051217,482.7855225840425,525.8254603136621
1683182051302,498.2117931865765,569.7798180066274
1683182051389,501.01057317638816,608.3274336286972
1683182051492,500.35669627286717,638.190982802265
1683182051633,499.0357415131623,631.3923830208499
1683182051718,486.3614099527284,633.7270490597031
1683182051802,461.34318450674766,636.8897561135299
1683182051895,453.92505073368574,640.149588742056
1683182053502,611.4202385329642,524.8055510591197
1683182053599,747.4879896534246,436.73904526283184
1683182053690,860.0434249512698,344.39068900665904
1683182053795,934.4730946890434,304.6898161888679
1683182053884,976.0542815130076,310.67795813001214
1683182054011,986.4396852290699,349.0859890170279
1683182054120,985.1855474545443,381.6692817897558
1683182054237,941.2528313909319,464.718257838094
1683182054345,895.0849177943809,531.453395906856
1683182054460,875.380661164262,568.6132679550287
1683182054600,827.5813878844033,589.5181146760254
1683182054695,791.3054419035545,625.7817046779065
