Timestamp,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,PM.Engagement.IsActive,PM.Engagement.Scaled,PM.Engagement.Raw,PM.Engagement.Min,PM.Engagement.Max,PM.Excitement.IsActive,PM.Excitement.Scaled,PM.Excitement.Raw,PM.Excitement.Min,PM.Excitement.Max,PM.LongTermExcitement,PM.Stress.IsActive,PM.Stress.Scaled,PM.Stress.Raw,PM.Stress.Min,PM.Stress.Max,PM.Relaxation.IsActive,PM.Relaxation.Scaled,PM.Relaxation.Raw,PM.Relaxation.Min,PM.Relaxation.Max,PM.Interest.IsActive,PM.Interest.Scaled,PM.Interest.Raw,PM.Interest.Min,PM.Interest.Max,PM.Focus.IsActive,PM.Focus.Scaled,PM.Focus.Raw,PM.Focus.Min,PM.Focus.Max,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma,X,Y
1683182011.406335,29.000000,0.000000,0.475651,0.362000,-0.630676,0.494934,0.942986,-0.268587,-0.059089,-32.578068,-7.987101,76.100304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.900388,0.615223,0.120145,0.299003,0.118649,53.440048,6.737604,0.548329,0.942234,0.310210,0.914240,0.329707,0.103728,0.318882,0.087094,6.677942,0.670320,0.110860,0.384611,0.153057,0.951103,0.297655,0.125047,0.079055,0.059155,0.408372,0.325451,0.150541,0.144850,0.108540,0.824014,0.198397,0.107441,0.151780,0.117646,2.577045,0.742131,0.400652,0.125847,0.142353,2.252688,0.733623,0.716228,0.135248,0.113219,4.208864,0.770365,0.420960,0.146732,0.115390,8.164604,1.371367,0.620704,0.230737,0.229545,2.823129,0.875035,0.247249,0.327357,0.145573,26.618353,2.750976,0.501990,0.220553,0.169175,1.350284,0.507190,0.239563,0.267929,0.138355,773.107333351937,537.1779364730546
1683182011.437585,30.000000,0.000000,0.475698,0.361877,-0.630615,0.495056,0.942986,-0.268587,-0.059089,-32.446568,-7.999552,76.226242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.900388,0.615223,0.120145,0.299003,0.118649,53.440048,6.737604,0.548329,0.942234,0.310210,0.914240,0.329707,0.103728,0.318882,0.087094,6.677942,0.670320,0.110860,0.384611,0.153057,0.951103,0.297655,0.125047,0.079055,0.059155,0.408372,0.325451,0.150541,0.144850,0.108540,0.824014,0.198397,0.107441,0.151780,0.117646,2.577045,0.742131,0.400652,0.125847,0.142353,2.252688,0.733623,0.716228,0.135248,0.113219,4.208864,0.770365,0.420960,0.146732,0.115390,8.164604,1.371367,0.620704,0.230737,0.229545,2.823129,0.875035,0.247249,0.327357,0.145573,26.618353,2.750976,0.501990,0.220553,0.169175,1.350284,0.507190,0.239563,0.267929,0.138355,773.107333351937,537.1779364730546
1683182011.468835,31.000000,0.000000,0.475663,0.361816,-0.630676,0.495056,0.934196,-0.273471,-0.053717,-32.550053,-8.026304,76.036591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.900388,0.615223,0.120145,0.299003,0.118649,53.440048,6.737604,0.548329,0.942234,0.310210,0.914240,0.329707,0.103728,0.318882,0.087094,6.677942,0.670320,0.110860,0.384611,0.153057,0.951103,0.297655,0.125047,0.079055,0.059155,0.408372,0.325451,0.150541,0.144850,0.108540,0.824014,0.198397,0.107441,0.151780,0.117646,2.577045,0.742131,0.400652,0.125847,0.142353,2.252688,0.733623,0.716228,0.135248,0.113219,4.208864,0.770365,0.420960,0.146732,0.115390,8.164604,1.371367,0.620704,0.230737,0.229545,2.823129,0.875035,0.247249,0.327357,0.145573,26.618353,2.750976,0.501990,0.220553,0.169175,1.350284,0.507190,0.239563,0.267929,0.138355,773.107333351937,537.1779364730546
1683182011.500085,0.000000,0.000000,0.475698,0.361877,-0.630615,0.495056,0.934196,-0.273471,-0.053717,-32.633877,-8.047973,75.882973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.024340,0.728506,0.178763,0.319435,0.115907,53.337555,6.733364,0.482866,0.916947,0.283401,0.977015,0.395512,0.133334,0.351760,0.078489,6.922616,0.757965,0.123171,0.369369,0.146747,1.041070,0.383161,0.161865,0.070521,0.066442,0.406354,0.452754,0.249293,0.167676,0.107251,0.863293,0.233800,0.109112,0.166451,0.117645,2.740519,0.753993,0.328779,0.139678,0.140544,2.191459,0.684874,0.682547,0.135156,0.111668,3.863237,0.795256,0.351958,0.175068,0.125557,7.667181,1.305886,0.678536,0.295112,0.235031,2.647614,0.964226,0.294568,0.373727,0.135895,24.756090,2.716506,0.751631,0.306048,0.203214,1.431988,0.529419,0.315671,0.331743,0.150270,747.0833055155049,574.6911751911123
1683182011.531335,1.000000,0.000000,0.475774,0.361694,-0.630615,0.495117,0.934196,-0.273471,-0.053717,-32.590107,-8.102191,76.095207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.024340,0.728506,0.178763,0.319435,0.115907,53.337555,6.733364,0.482866,0.916947,0.283401,0.977015,0.395512,0.133334,0.351760,0.078489,6.922616,0.757965,0.123171,0.369369,0.146747,1.041070,0.383161,0.161865,0.070521,0.066442,0.406354,0.452754,0.249293,0.167676,0.107251,0.863293,0.233800,0.109112,0.166451,0.117645,2.740519,0.753993,0.328779,0.139678,0.140544,2.191459,0.684874,0.682547,0.135156,0.111668,3.863237,0.795256,0.351958,0.175068,0.125557,7.667181,1.305886,0.678536,0.295112,0.235031,2.647614,0.964226,0.294568,0.373727,0.135895,24.756090,2.716506,0.751631,0.306048,0.203214,1.431988,0.529419,0.315671,0.331743,0.150270,747.0833055155049,574.6911751911123
1683182011.562585,2.000000,0.000000,0.475976,0.361511,-0.630615,0.495056,0.953241,-0.271029,-0.065926,-32.704651,-8.129441,75.967117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.024340,0.728506,0.178763,0.319435,0.115907,53.337555,6.733364,0.482866,0.916947,0.283401,0.977015,0.395512,0.133334,0.351760,0.078489,6.922616,0.757965,0.123171,0.369369,0.146747,1.041070,0.383161,0.161865,0.070521,0.066442,0.406354,0.452754,0.249293,0.167676,0.107251,0.863293,0.233800,0.109112,0.166451,0.117645,2.740519,0.753993,0.328779,0.139678,0.140544,2.191459,0.684874,0.682547,0.135156,0.111668,3.863237,0.795256,0.351958,0.175068,0.125557,7.667181,1.305886,0.678536,0.295112,0.235031,2.647614,0.964226,0.294568,0.373727,0.135895,24.756090,2.716506,0.751631,0.306048,0.203214,1.431988,0.529419,0.315671,0.331743,0.150270,718.5571491490476,607.4011921180954
1683182011.593835,3.000000,0.000000,0.475815,0.361511,-0.630737,0.495056,0.953241,-0.271029,-0.065926,-32.712437,-7.974848,75.881699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.024340,0.728506,0.178763,0.319435,0.115907,53.337555,6.733364,0.482866,0.916947,0.283401,0.977015,0.395512,0.133334,0.351760,0.078489,6.922616,0.757965,0.123171,0.369369,0.146747,1.041070,0.383161,0.161865,0.070521,0.066442,0.406354,0.452754,0.249293,0.167676,0.107251,0.863293,0.233800,0.109112,0.166451,0.117645,2.740519,0.753993,0.328779,0.139678,0.140544,2.191459,0.684874,0.682547,0.135156,0.111668,3.863237,0.795256,0.351958,0.175068,0.125557,7.667181,1.305886,0.678536,0.295112,0.235031,2.647614,0.964226,0.294568,0.373727,0.135895,24.756090,2.716506,0.751631,0.306048,0.203214,1.431988,0.529419,0.315671,0.331743,0.150270,718.5571491490476,607.4011921180954
1683182011.625085,4.000000,0.000000,0.475704,0.361633,-0.630798,0.494995,0.949823,-0.270052,-0.053229,-32.718739,-7.982960,75.895844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.901084,0.801490,0.283778,0.372749,0.115445,46.032887,5.992519,0.447588,0.869222,0.243965,1.067976,0.454872,0.210723,0.413943,0.081358,6.237065,0.788130,0.152393,0.359986,0.140601,1.044964,0.462106,0.209248,0.073566,0.072083,0.381709,0.588586,0.372141,0.210930,0.103323,0.868041,0.292760,0.119158,0.190429,0.114472,2.698649,0.749560,0.261593,0.159306,0.135763,1.978454,0.619920,0.675841,0.152919,0.113874,3.132610,0.825130,0.304590,0.228298,0.139796,6.496831,1.206332,0.777266,0.397716,0.251711,2.485019,1.081218,0.426043,0.457649,0.137373,20.214012,2.624413,1.208643,0.466580,0.260026,1.687932,0.592254,0.477956,0.423645,0.163501,718.5571491490476,607.4011921180954
1683182011.656335,5.000000,0.000000,0.475484,0.361755,-0.630798,0.495117,0.949823,-0.270052,-0.053229,-32.942181,-8.094531,75.755630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.901084,0.801490,0.283778,0.372749,0.115445,46.032887,5.992519,0.447588,0.869222,0.243965,1.067976,0.454872,0.210723,0.413943,0.081358,6.237065,0.788130,0.152393,0.359986,0.140601,1.044964,0.462106,0.209248,0.073566,0.072083,0.381709,0.588586,0.372141,0.210930,0.103323,0.868041,0.292760,0.119158,0.190429,0.114472,2.698649,0.749560,0.261593,0.159306,0.135763,1.978454,0.619920,0.675841,0.152919,0.113874,3.132610,0.825130,0.304590,0.228298,0.139796,6.496831,1.206332,0.777266,0.397716,0.251711,2.485019,1.081218,0.426043,0.457649,0.137373,20.214012,2.624413,1.208643,0.466580,0.260026,1.687932,0.592254,0.477956,0.423645,0.163501,692.6539405059699,628.2178051094289
1683182011.687585,6.000000,0.000000,0.475357,0.361816,-0.630859,0.495117,0.932731,-0.266634,-0.067391,-33.043163,-7.926570,75.860397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.901084,0.801490,0.283778,0.372749,0.115445,46.032887,5.992519,0.447588,0.869222,0.243965,1.067976,0.454872,0.210723,0.413943,0.081358,6.237065,0.788130,0.152393,0.359986,0.140601,1.044964,0.462106,0.209248,0.073566,0.072083,0.381709,0.588586,0.372141,0.210930,0.103323,0.868041,0.292760,0.119158,0.190429,0.114472,2.698649,0.749560,0.261593,0.159306,0.135763,1.978454,0.619920,0.675841,0.152919,0.113874,3.132610,0.825130,0.304590,0.228298,0.139796,6.496831,1.206332,0.777266,0.397716,0.251711,2.485019,1.081218,0.426043,0.457649,0.137373,20.214012,2.624413,1.208643,0.466580,0.260026,1.687932,0.592254,0.477956,0.423645,0.163501,692.6539405059699,628.2178051094289
1683182011.718835,7.000000,0.000000,0.475374,0.361877,-0.630859,0.495056,0.932731,-0.266634,-0.067391,-32.989964,-8.075521,75.915253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.901084,0.801490,0.283778,0.372749,0.115445,46.032887,5.992519,0.447588,0.869222,0.243965,1.067976,0.454872,0.210723,0.413943,0.081358,6.237065,0.788130,0.152393,0.359986,0.140601,1.044964,0.462106,0.209248,0.073566,0.072083,0.381709,0.588586,0.372141,0.210930,0.103323,0.868041,0.292760,0.119158,0.190429,0.114472,2.698649,0.749560,0.261593,0.159306,0.135763,1.978454,0.619920,0.675841,0.152919,0.113874,3.132610,0.825130,0.304590,0.228298,0.139796,6.496831,1.206332,0.777266,0.397716,0.251711,2.485019,1.081218,0.426043,0.457649,0.137373,20.214012,2.624413,1.208643,0.466580,0.260026,1.687932,0.592254,0.477956,0.423645,0.163501,692.6539405059699,628.2178051094289
1683182011.750085,8.000000,0.000000,0.475293,0.361816,-0.630859,0.495178,0.934684,-0.269076,-0.057136,-32.911869,-7.957839,75.749687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.584594,0.835930,0.429902,0.435457,0.114916,34.420780,4.833876,0.477381,0.795659,0.200814,1.150858,0.514382,0.331639,0.480088,0.089835,4.940448,0.776239,0.198833,0.347591,0.132306,0.971777,0.522185,0.259189,0.084128,0.074656,0.339286,0.693865,0.484128,0.262117,0.097077,0.845315,0.361923,0.132820,0.217816,0.108149,2.473415,0.724747,0.218426,0.187022,0.127536,1.662605,0.566453,0.706613,0.187227,0.117835,2.237186,0.863243,0.295980,0.295876,0.154855,5.045702,1.102924,0.902824,0.516094,0.273102,2.347263,1.231115,0.634301,0.547897,0.146326,14.479375,2.532324,1.796395,0.669469,0.329002,2.055269,0.682283,0.709199,0.515345,0.173899,668.4926680575886,654.3000914906224
1683182011.781335,9.000000,0.000000,0.475340,0.361755,-0.630859,0.495178,0.934684,-0.269076,-0.057136,-32.773617,-7.982516,75.465584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.584594,0.835930,0.429902,0.435457,0.114916,34.420780,4.833876,0.477381,0.795659,0.200814,1.150858,0.514382,0.331639,0.480088,0.089835,4.940448,0.776239,0.198833,0.347591,0.132306,0.971777,0.522185,0.259189,0.084128,0.074656,0.339286,0.693865,0.484128,0.262117,0.097077,0.845315,0.361923,0.132820,0.217816,0.108149,2.473415,0.724747,0.218426,0.187022,0.127536,1.662605,0.566453,0.706613,0.187227,0.117835,2.237186,0.863243,0.295980,0.295876,0.154855,5.045702,1.102924,0.902824,0.516094,0.273102,2.347263,1.231115,0.634301,0.547897,0.146326,14.479375,2.532324,1.796395,0.669469,0.329002,2.055269,0.682283,0.709199,0.515345,0.173899,668.4926680575886,654.3000914906224
1683182011.812585,10.000000,0.000000,0.475386,0.361694,-0.630859,0.495178,0.940056,-0.282261,-0.058113,-32.953297,-7.774172,75.423790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.584594,0.835930,0.429902,0.435457,0.114916,34.420780,4.833876,0.477381,0.795659,0.200814,1.150858,0.514382,0.331639,0.480088,0.089835,4.940448,0.776239,0.198833,0.347591,0.132306,0.971777,0.522185,0.259189,0.084128,0.074656,0.339286,0.693865,0.484128,0.262117,0.097077,0.845315,0.361923,0.132820,0.217816,0.108149,2.473415,0.724747,0.218426,0.187022,0.127536,1.662605,0.566453,0.706613,0.187227,0.117835,2.237186,0.863243,0.295980,0.295876,0.154855,5.045702,1.102924,0.902824,0.516094,0.273102,2.347263,1.231115,0.634301,0.547897,0.146326,14.479375,2.532324,1.796395,0.669469,0.329002,2.055269,0.682283,0.709199,0.515345,0.173899,668.4926680575886,654.3000914906224
1683182011.843835,11.000000,0.000000,0.475543,0.361572,-0.630859,0.495117,0.940056,-0.282261,-0.058113,-33.098835,-7.605412,75.389938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.584594,0.835930,0.429902,0.435457,0.114916,34.420780,4.833876,0.477381,0.795659,0.200814,1.150858,0.514382,0.331639,0.480088,0.089835,4.940448,0.776239,0.198833,0.347591,0.132306,0.971777,0.522185,0.259189,0.084128,0.074656,0.339286,0.693865,0.484128,0.262117,0.097077,0.845315,0.361923,0.132820,0.217816,0.108149,2.473415,0.724747,0.218426,0.187022,0.127536,1.662605,0.566453,0.706613,0.187227,0.117835,2.237186,0.863243,0.295980,0.295876,0.154855,5.045702,1.102924,0.902824,0.516094,0.273102,2.347263,1.231115,0.634301,0.547897,0.146326,14.479375,2.532324,1.796395,0.669469,0.329002,2.055269,0.682283,0.709199,0.515345,0.173899,652.5633066784471,669.8634483182271
1683182011.875085,12.000000,0.000000,0.475606,0.361572,-0.630859,0.495056,0.940056,-0.254914,-0.061531,-33.095058,-7.703717,75.339180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.222646,0.860958,0.589500,0.478554,0.112164,22.417105,3.708212,0.580027,0.698210,0.163355,1.201799,0.595375,0.473985,0.521074,0.097057,3.518405,0.760358,0.256084,0.323370,0.121134,0.869424,0.556979,0.301229,0.096352,0.073555,0.294524,0.735907,0.551110,0.303723,0.088903,0.807377,0.420630,0.143842,0.241075,0.099762,2.134461,0.679278,0.213241,0.222114,0.117123,1.328220,0.541138,0.759656,0.230113,0.121486,1.434930,0.911032,0.324545,0.358117,0.167181,3.743598,1.021906,1.023796,0.614477,0.290016,2.271852,1.407200,0.883404,0.609752,0.159185,9.291144,2.460758,2.352691,0.851990,0.390652,2.435163,0.797070,0.954633,0.575929,0.178630,652.5633066784471,669.8634483182271
1683182011.906335,13.000000,0.000000,0.475624,0.361572,-0.630798,0.495117,0.940056,-0.254914,-0.061531,-32.926994,-7.723344,75.433067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.222646,0.860958,0.589500,0.478554,0.112164,22.417105,3.708212,0.580027,0.698210,0.163355,1.201799,0.595375,0.473985,0.521074,0.097057,3.518405,0.760358,0.256084,0.323370,0.121134,0.869424,0.556979,0.301229,0.096352,0.073555,0.294524,0.735907,0.551110,0.303723,0.088903,0.807377,0.420630,0.143842,0.241075,0.099762,2.134461,0.679278,0.213241,0.222114,0.117123,1.328220,0.541138,0.759656,0.230113,0.121486,1.434930,0.911032,0.324545,0.358117,0.167181,3.743598,1.021906,1.023796,0.614477,0.290016,2.271852,1.407200,0.883404,0.609752,0.159185,9.291144,2.460758,2.352691,0.851990,0.390652,2.435163,0.797070,0.954633,0.575929,0.178630,652.5633066784471,669.8634483182271
1683182011.937585,14.000000,0.000000,0.475844,0.361328,-0.630676,0.495239,0.948358,-0.280308,-0.048346,-33.022533,-7.642576,75.432449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.222646,0.860958,0.589500,0.478554,0.112164,22.417105,3.708212,0.580027,0.698210,0.163355,1.201799,0.595375,0.473985,0.521074,0.097057,3.518405,0.760358,0.256084,0.323370,0.121134,0.869424,0.556979,0.301229,0.096352,0.073555,0.294524,0.735907,0.551110,0.303723,0.088903,0.807377,0.420630,0.143842,0.241075,0.099762,2.134461,0.679278,0.213241,0.222114,0.117123,1.328220,0.541138,0.759656,0.230113,0.121486,1.434930,0.911032,0.324545,0.358117,0.167181,3.743598,1.021906,1.023796,0.614477,0.290016,2.271852,1.407200,0.883404,0.609752,0.159185,9.291144,2.460758,2.352691,0.851990,0.390652,2.435163,0.797070,0.954633,0.575929,0.178630,639.5910223917297,690.4639612743341
1683182011.968835,15.000000,0.000000,0.475839,0.361145,-0.630737,0.495300,0.948358,-0.280308,-0.048346,-32.979919,-7.802153,75.371956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.222646,0.860958,0.589500,0.478554,0.112164,22.417105,3.708212,0.580027,0.698210,0.163355,1.201799,0.595375,0.473985,0.521074,0.097057,3.518405,0.760358,0.256084,0.323370,0.121134,0.869424,0.556979,0.301229,0.096352,0.073555,0.294524,0.735907,0.551110,0.303723,0.088903,0.807377,0.420630,0.143842,0.241075,0.099762,2.134461,0.679278,0.213241,0.222114,0.117123,1.328220,0.541138,0.759656,0.230113,0.121486,1.434930,0.911032,0.324545,0.358117,0.167181,3.743598,1.021906,1.023796,0.614477,0.290016,2.271852,1.407200,0.883404,0.609752,0.159185,9.291144,2.460758,2.352691,0.851990,0.390652,2.435163,0.797070,0.954633,0.575929,0.178630,639.5910223917297,690.4639612743341
1683182012.000085,16.000000,0.000000,0.475919,0.361145,-0.630676,0.495300,0.942498,-0.267122,-0.053717,-32.747066,-7.963077,75.519615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.911947,0.902795,0.719379,0.483593,0.107309,13.291990,2.956024,0.725077,0.588438,0.138491,1.194867,0.713818,0.600560,0.521455,0.100084,2.394808,0.771398,0.309843,0.285569,0.108935,0.775970,0.565590,0.326670,0.105612,0.069270,0.259365,0.701775,0.553425,0.320490,0.079386,0.761925,0.451050,0.148722,0.254024,0.091123,1.777261,0.616175,0.256407,0.260128,0.107628,1.042913,0.541190,0.801470,0.269251,0.123551,0.885069,0.962031,0.370116,0.393554,0.174462,2.805387,0.975189,1.102743,0.659428,0.295554,2.210003,1.580842,1.116356,0.620783,0.174155,5.653722,2.397105,2.697766,0.949308,0.424716,2.667300,0.930486,1.139728,0.586362,0.178111,639.5910223917297,690.4639612743341
1683182012.031335,17.000000,0.000000,0.475682,0.361267,-0.630737,0.495361,0.942498,-0.267122,-0.053717,-32.603458,-8.003426,75.429222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.911947,0.902795,0.719379,0.483593,0.107309,13.291990,2.956024,0.725077,0.588438,0.138491,1.194867,0.713818,0.600560,0.521455,0.100084,2.394808,0.771398,0.309843,0.285569,0.108935,0.775970,0.565590,0.326670,0.105612,0.069270,0.259365,0.701775,0.553425,0.320490,0.079386,0.761925,0.451050,0.148722,0.254024,0.091123,1.777261,0.616175,0.256407,0.260128,0.107628,1.042913,0.541190,0.801470,0.269251,0.123551,0.885069,0.962031,0.370116,0.393554,0.174462,2.805387,0.975189,1.102743,0.659428,0.295554,2.210003,1.580842,1.116356,0.620783,0.174155,5.653722,2.397105,2.697766,0.949308,0.424716,2.667300,0.930486,1.139728,0.586362,0.178111,627.5474787268414,688.9592331657898
1683182012.062585,18.000000,0.000000,0.475433,0.361450,-0.630676,0.495544,0.941033,-0.281284,-0.062508,-32.550468,-8.006108,75.566002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.911947,0.902795,0.719379,0.483593,0.107309,13.291990,2.956024,0.725077,0.588438,0.138491,1.194867,0.713818,0.600560,0.521455,0.100084,2.394808,0.771398,0.309843,0.285569,0.108935,0.775970,0.565590,0.326670,0.105612,0.069270,0.259365,0.701775,0.553425,0.320490,0.079386,0.761925,0.451050,0.148722,0.254024,0.091123,1.777261,0.616175,0.256407,0.260128,0.107628,1.042913,0.541190,0.801470,0.269251,0.123551,0.885069,0.962031,0.370116,0.393554,0.174462,2.805387,0.975189,1.102743,0.659428,0.295554,2.210003,1.580842,1.116356,0.620783,0.174155,5.653722,2.397105,2.697766,0.949308,0.424716,2.667300,0.930486,1.139728,0.586362,0.178111,627.5474787268414,688.9592331657898
1683182012.093835,19.000000,0.000000,0.475526,0.361328,-0.630676,0.495544,0.941033,-0.281284,-0.062508,-32.537544,-8.008281,75.601799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.911947,0.902795,0.719379,0.483593,0.107309,13.291990,2.956024,0.725077,0.588438,0.138491,1.194867,0.713818,0.600560,0.521455,0.100084,2.394808,0.771398,0.309843,0.285569,0.108935,0.775970,0.565590,0.326670,0.105612,0.069270,0.259365,0.701775,0.553425,0.320490,0.079386,0.761925,0.451050,0.148722,0.254024,0.091123,1.777261,0.616175,0.256407,0.260128,0.107628,1.042913,0.541190,0.801470,0.269251,0.123551,0.885069,0.962031,0.370116,0.393554,0.174462,2.805387,0.975189,1.102743,0.659428,0.295554,2.210003,1.580842,1.116356,0.620783,0.174155,5.653722,2.397105,2.697766,0.949308,0.424716,2.667300,0.930486,1.139728,0.586362,0.178111,627.5474787268414,688.9592331657898
1683182012.125085,20.000000,0.000000,0.475277,0.361572,-0.630676,0.495605,0.941033,-0.281284,-0.062508,-32.670410,-7.970041,75.717453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.702045,0.966997,0.780087,0.449134,0.102875,8.228236,2.656109,0.861615,0.483545,0.128027,1.132312,0.864868,0.673784,0.484833,0.100616,1.747278,0.817376,0.345459,0.240934,0.099075,0.720571,0.549450,0.332018,0.109546,0.063106,0.239696,0.602725,0.493120,0.306161,0.069428,0.713560,0.446218,0.149474,0.254144,0.083923,1.451604,0.542694,0.348159,0.293962,0.102213,0.843206,0.548586,0.806054,0.294469,0.123782,0.611409,0.998218,0.410499,0.389556,0.176556,2.254162,0.954176,1.116674,0.636397,0.288578,2.125615,1.706593,1.280370,0.578358,0.190892,3.762220,2.303949,2.722016,0.927086,0.420392,2.669865,1.064957,1.205621,0.545568,0.176060,620.4185820029296,705.5216963174738
1683182012.156335,21.000000,0.000000,0.475306,0.361572,-0.630798,0.495422,0.939079,-0.282749,-0.053229,-32.808033,-7.880733,75.702805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.702045,0.966997,0.780087,0.449134,0.102875,8.228236,2.656109,0.861615,0.483545,0.128027,1.132312,0.864868,0.673784,0.484833,0.100616,1.747278,0.817376,0.345459,0.240934,0.099075,0.720571,0.549450,0.332018,0.109546,0.063106,0.239696,0.602725,0.493120,0.306161,0.069428,0.713560,0.446218,0.149474,0.254144,0.083923,1.451604,0.542694,0.348159,0.293962,0.102213,0.843206,0.548586,0.806054,0.294469,0.123782,0.611409,0.998218,0.410499,0.389556,0.176556,2.254162,0.954176,1.116674,0.636397,0.288578,2.125615,1.706593,1.280370,0.578358,0.190892,3.762220,2.303949,2.722016,0.927086,0.420392,2.669865,1.064957,1.205621,0.545568,0.176060,620.4185820029296,705.5216963174738
1683182012.187585,22.000000,0.000000,0.475340,0.361633,-0.630737,0.495422,0.939079,-0.282749,-0.053229,-32.769508,-7.853394,75.810936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.702045,0.966997,0.780087,0.449134,0.102875,8.228236,2.656109,0.861615,0.483545,0.128027,1.132312,0.864868,0.673784,0.484833,0.100616,1.747278,0.817376,0.345459,0.240934,0.099075,0.720571,0.549450,0.332018,0.109546,0.063106,0.239696,0.602725,0.493120,0.306161,0.069428,0.713560,0.446218,0.149474,0.254144,0.083923,1.451604,0.542694,0.348159,0.293962,0.102213,0.843206,0.548586,0.806054,0.294469,0.123782,0.611409,0.998218,0.410499,0.389556,0.176556,2.254162,0.954176,1.116674,0.636397,0.288578,2.125615,1.706593,1.280370,0.578358,0.190892,3.762220,2.303949,2.722016,0.927086,0.420392,2.669865,1.064957,1.205621,0.545568,0.176060,617.3987467364393,721.8130780187977
1683182012.218835,23.000000,0.000000,0.475451,0.361511,-0.630676,0.495483,0.938591,-0.273471,-0.057136,-32.733299,-7.719583,75.873528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.702045,0.966997,0.780087,0.449134,0.102875,8.228236,2.656109,0.861615,0.483545,0.128027,1.132312,0.864868,0.673784,0.484833,0.100616,1.747278,0.817376,0.345459,0.240934,0.099075,0.720571,0.549450,0.332018,0.109546,0.063106,0.239696,0.602725,0.493120,0.306161,0.069428,0.713560,0.446218,0.149474,0.254144,0.083923,1.451604,0.542694,0.348159,0.293962,0.102213,0.843206,0.548586,0.806054,0.294469,0.123782,0.611409,0.998218,0.410499,0.389556,0.176556,2.254162,0.954176,1.116674,0.636397,0.288578,2.125615,1.706593,1.280370,0.578358,0.190892,3.762220,2.303949,2.722016,0.927086,0.420392,2.669865,1.064957,1.205621,0.545568,0.176060,617.3987467364393,721.8130780187977
