Timestamp,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,PM.Engagement.IsActive,PM.Engagement.Scaled,PM.Engagement.Raw,PM.Engagement.Min,PM.Engagement.Max,PM.Excitement.IsActive,PM.Excitement.Scaled,PM.Excitement.Raw,PM.Excitement.Min,PM.Excitement.Max,PM.LongTermExcitement,PM.Stress.IsActive,PM.Stress.Scaled,PM.Stress.Raw,PM.Stress.Min,PM.Stress.Max,PM.Relaxation.IsActive,PM.Relaxation.Scaled,PM.Relaxation.Raw,PM.Relaxation.Min,PM.Relaxation.Max,PM.Interest.IsActive,PM.Interest.Scaled,PM.Interest.Raw,PM.Interest.Min,PM.Interest.Max,PM.Focus.IsActive,PM.Focus.Scaled,PM.Focus.Raw,PM.Focus.Min,PM.Focus.Max,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma,X,Y
1683182014,24,0,0.475884,0.362793,-0.630188,0.494751,0.94787,-0.272494,-0.052741,-32.643379,-7.202583,75.442314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.256756,1.040673,0.693178,0.485513,0.135901,2.139925,1.978227,0.294104,0.387441,0.131864,2.778492,0.695415,0.844031,0.55311,0.161158,0.883701,0.809564,0.300956,0.391154,0.205358,0.56724,0.55263,0.238488,0.253376,0.109122,0.513588,0.490145,0.294396,0.074774,0.079023,1.082562,0.850531,0.376454,0.227186,0.13926,1.969948,1.018464,0.443037,0.302793,0.159466,2.052198,0.766473,0.967797,0.32679,0.138925,4.553071,0.621375,0.733868,0.468002,0.188957,10.929492,1.054806,0.710434,0.572584,0.286002,6.824524,1.004231,0.854056,0.798798,0.280164,33.126316,4.214926,1.358693,0.697504,0.299771,8.694619,1.401562,1.055214,0.508593,0.166545,890.1079277,428.8230144
1683182014,25,0,0.475965,0.362732,-0.630066,0.494873,0.932731,-0.272494,-0.059578,-32.632801,-7.377425,75.426605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.1079277,428.8230144
1683182014,26,0,0.476156,0.362671,-0.630005,0.494812,0.932731,-0.272494,-0.059578,-32.759235,-7.399048,75.488884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.1079277,428.8230144
1683182014,27,0,0.476232,0.362549,-0.630066,0.494751,0.941033,-0.285679,-0.056648,-32.944981,-7.233229,75.53933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.5694698,447.622776
1683182014,28,0,0.476342,0.362488,-0.630066,0.49469,0.941033,-0.285679,-0.056648,-33.050434,-7.398915,75.595192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.200811,1.054401,0.674378,0.475765,0.146392,2.4561,2.276166,0.309383,0.422969,0.136283,3.275082,0.813918,0.866467,0.556023,0.167876,0.976244,0.959383,0.338605,0.45898,0.177886,0.606569,0.469014,0.240748,0.240488,0.11143,0.649597,0.554161,0.309455,0.08133,0.074148,1.141077,1.002307,0.345952,0.224178,0.126329,2.253676,1.146066,0.415849,0.313655,0.157193,2.382473,0.749325,0.859582,0.297615,0.12989,5.926287,0.500359,0.614543,0.45117,0.177761,14.800416,0.941278,0.603926,0.560365,0.279508,8.673243,1.052057,0.827369,0.797534,0.284579,44.89164,4.549331,0.894028,0.652639,0.332154,11.684587,1.32855,0.929345,0.505822,0.185962,872.5694698,447.622776
1683182014,29,0,0.476232,0.362549,-0.630066,0.494751,0.948358,-0.277378,-0.064461,-33.034187,-7.433121,75.413773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.5694698,447.622776
1683182014,30,0,0.476614,0.362305,-0.629822,0.494873,0.948358,-0.277378,-0.064461,-33.021023,-7.460828,75.266823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.1477864,463.767968
1683182014,31,0,0.47677,0.362122,-0.629761,0.494934,0.948846,-0.279819,-0.055671,-32.86203,-7.668271,75.38279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.1477864,463.767968
1683182015,0,0,0.476926,0.362061,-0.629822,0.494751,0.948846,-0.279819,-0.055671,-32.733242,-7.836299,75.47673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.745564,1.026794,0.62614,0.440534,0.158548,2.71454,2.447941,0.30855,0.440477,0.141688,3.487022,0.920103,0.832816,0.529432,0.173061,1.006667,1.093229,0.353218,0.499615,0.149838,0.601553,0.402142,0.233083,0.216789,0.110004,0.78742,0.579106,0.330682,0.092788,0.076528,1.159937,1.128379,0.327533,0.219252,0.113185,2.38147,1.237444,0.445684,0.310906,0.151179,2.545959,0.727892,0.777263,0.260149,0.119593,6.910778,0.495796,0.523967,0.413864,0.163506,17.755554,1.029202,0.607462,0.520094,0.272298,9.917315,1.181499,0.842908,0.751544,0.284004,53.719975,5.176479,0.654235,0.60516,0.363671,13.901825,1.352982,0.809767,0.484754,0.209321,826.9413861,482.4687378
1683182015,1,0,0.476655,0.362122,-0.629944,0.494812,0.936149,-0.254426,-0.072274,-32.575596,-8.162402,75.357819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.9413861,482.4687378
1683182015,2,0,0.476579,0.362244,-0.629883,0.494873,0.936149,-0.254426,-0.072274,-32.447899,-8.426546,75.261497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.9413861,482.4687378
1683182015,3,0,0.476474,0.362488,-0.629822,0.494873,0.955195,-0.272006,-0.054206,-32.454464,-8.152169,75.296814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.5195816,524.4900184
1683182015,4,0,0.476394,0.362488,-0.629883,0.494873,0.955195,-0.272006,-0.054206,-32.459782,-7.929924,75.325417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.752141,0.916277,0.547501,0.391076,0.17264,2.717186,2.444868,0.294353,0.432516,0.146596,3.38939,0.954796,0.748762,0.483365,0.179794,0.991686,1.194105,0.337626,0.500245,0.128603,0.551348,0.357537,0.218218,0.18905,0.105535,0.886478,0.574478,0.356561,0.108202,0.08393,1.131483,1.225057,0.343558,0.213492,0.101887,2.285025,1.27573,0.531762,0.29694,0.142218,2.410285,0.705892,0.750494,0.224716,0.110791,6.979693,0.556545,0.468055,0.369915,0.150243,18.43944,1.152353,0.659156,0.470335,0.266134,10.022591,1.273515,0.868112,0.685862,0.279245,55.557678,5.470915,0.537351,0.541333,0.377167,14.55816,1.350653,0.68449,0.456144,0.235339,810.5195816,524.4900184
1683182015,5,0,0.476301,0.36261,-0.629883,0.494873,0.936149,-0.265169,-0.059089,-32.357426,-7.876571,75.413589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.5195816,524.4900184
1683182015,6,0,0.476398,0.362671,-0.629822,0.494812,0.936149,-0.265169,-0.059089,-32.507847,-7.800023,75.36834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.3977576,548.337491
1683182015,7,0,0.476416,0.362671,-0.629761,0.494873,0.936149,-0.265169,-0.059089,-32.659691,-7.738019,75.406693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.3977576,548.337491
1683182015,8,0,0.476445,0.362549,-0.629761,0.494934,0.9508,-0.278843,-0.051764,-32.649349,-7.921128,75.437752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.158604,0.738691,0.460962,0.342418,0.189027,2.430825,2.267441,0.275076,0.401355,0.152154,2.968687,0.904387,0.650143,0.431285,0.18985,0.923764,1.257874,0.300627,0.460769,0.120075,0.471017,0.328044,0.198959,0.162899,0.099438,0.92804,0.563807,0.38898,0.126796,0.092637,1.074321,1.29545,0.416546,0.209833,0.093707,2.002995,1.261993,0.662055,0.278074,0.131521,2.007107,0.683705,0.782722,0.200527,0.107118,6.099145,0.633154,0.452725,0.332911,0.141952,16.570965,1.203395,0.719487,0.435244,0.263863,8.915193,1.266309,0.901134,0.629705,0.272292,49.442696,5.11223,0.481526,0.474658,0.367159,13.319846,1.252868,0.568568,0.434104,0.263041,781.4266631,575.4464636
1683182015,9,0,0.476364,0.362549,-0.629822,0.494934,0.9508,-0.278843,-0.051764,-32.714306,-7.842781,75.406242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.4266631,575.4464636
1683182015,10,0,0.476411,0.362488,-0.629822,0.494934,0.945428,-0.274936,-0.055183,-32.683586,-7.695986,75.580727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.4266631,575.4464636
1683182015,11,0,0.476682,0.362366,-0.629639,0.494995,0.945428,-0.274936,-0.055183,-32.787041,-7.905415,75.463722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.3544545,574.1941745
1683182015,12,0,0.476821,0.362244,-0.6297,0.494873,0.935173,-0.264681,-0.053717,-32.789169,-7.933386,75.542282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.193167,0.535684,0.393793,0.303266,0.206949,1.945165,1.964344,0.261635,0.356603,0.160049,2.362632,0.783884,0.578208,0.380866,0.202104,0.842797,1.276364,0.260384,0.393087,0.126037,0.38125,0.304952,0.178673,0.140874,0.093179,0.902165,0.567675,0.426737,0.147244,0.099212,0.99739,1.336491,0.542907,0.211155,0.088655,1.607831,1.214179,0.806668,0.260809,0.120575,1.440092,0.660893,0.841431,0.190873,0.111122,4.534524,0.700317,0.470184,0.308318,0.140779,12.68794,1.175691,0.76769,0.425496,0.268443,6.915397,1.165532,0.944382,0.59567,0.265382,37.234535,4.24335,0.473814,0.422779,0.339291,10.566053,1.065669,0.483951,0.422172,0.290374,770.3544545,574.1941745
1683182015,13,0,0.476833,0.362183,-0.629822,0.494751,0.935173,-0.264681,-0.053717,-32.895893,-8.121043,75.530914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.3544545,574.1941745
1683182015,14,0,0.476799,0.362122,-0.629883,0.494751,0.939568,-0.271029,-0.059578,-32.915672,-8.256378,75.45504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.9700306,585.2071258
1683182015,15,0,0.476654,0.362183,-0.630005,0.49469,0.939568,-0.271029,-0.059578,-32.931694,-8.171,75.393585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.9700306,585.2071258
1683182015,16,0,0.476596,0.362366,-0.629944,0.49469,0.940544,-0.274936,-0.053717,-32.828007,-7.918509,75.477135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.103357,0.351875,0.359574,0.275184,0.223598,1.494446,1.620522,0.267733,0.31138,0.169712,1.724014,0.632566,0.55293,0.333692,0.212925,0.759604,1.24236,0.236964,0.316837,0.142774,0.300875,0.286195,0.16296,0.122706,0.087757,0.827959,0.590924,0.468699,0.168016,0.10149,0.911082,1.335944,0.694746,0.218181,0.08521,1.238009,1.150509,0.928505,0.250041,0.111198,0.933258,0.634541,0.884825,0.19452,0.122303,2.925823,0.74291,0.496917,0.295399,0.146554,8.332989,1.106812,0.792949,0.438384,0.280705,4.729912,1.024666,0.998985,0.582354,0.261078,23.631128,3.189385,0.504868,0.394077,0.301689,7.269774,0.835073,0.442974,0.415037,0.313741,772.496082,586.7466927
1683182015,17,0,0.476469,0.362427,-0.630005,0.49469,0.940544,-0.274936,-0.053717,-32.744019,-7.713993,75.544815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.496082,586.7466927
1683182015,18,0,0.476451,0.362427,-0.630066,0.494629,0.955195,-0.272006,-0.063484,-32.742657,-7.631668,75.4963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.496082,586.7466927
1683182015,19,0,0.476451,0.362427,-0.630066,0.494629,0.955195,-0.272006,-0.063484,-32.636551,-7.489984,75.577003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.4088076,567.9393178
1683182015,20,0,0.476549,0.362488,-0.630005,0.494568,0.940056,-0.270052,-0.061531,-32.497272,-7.30022,75.66404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19935,0.230674,0.359634,0.255186,0.234311,1.173998,1.319809,0.302614,0.278933,0.177483,1.20543,0.504722,0.571874,0.288969,0.217665,0.713943,1.15696,0.247132,0.251242,0.162379,0.25677,0.272908,0.156387,0.107496,0.083719,0.724593,0.620722,0.511816,0.188108,0.098883,0.812187,1.279127,0.829671,0.228712,0.081484,0.962691,1.078129,0.993863,0.247559,0.104757,0.596556,0.601228,0.87998,0.209175,0.136658,1.644676,0.756561,0.503597,0.290282,0.156878,4.570873,1.06158,0.787674,0.460716,0.29732,2.889688,0.927009,1.058623,0.579592,0.260491,12.008922,2.293286,0.545571,0.385888,0.261083,4.327274,0.63824,0.449197,0.404325,0.327994,777.4088076,567.9393178
1683182015,21,0,0.47671,0.362549,-0.629944,0.494446,0.940056,-0.270052,-0.061531,-32.602791,-7.331512,75.627869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.4088076,567.9393178
1683182015,22,0,0.476705,0.362427,-0.630066,0.494385,0.940544,-0.251496,-0.055183,-32.579926,-7.341858,75.593575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.1344351,565.5031234
1683182015,23,0,0.476658,0.362488,-0.630066,0.494385,0.940544,-0.251496,-0.055183,-32.538074,-7.400238,75.647461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.1344351,565.5031234
1683182015,24,0,0.476879,0.362244,-0.629944,0.494507,0.926383,-0.270052,-0.053717,-32.579174,-7.58086,75.729446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.567711,0.196754,0.385961,0.238798,0.234715,1.069168,1.102921,0.368694,0.264071,0.178793,0.859414,0.443712,0.614213,0.247226,0.21311,0.71224,1.027841,0.29687,0.207207,0.176215,0.270075,0.276808,0.164892,0.095632,0.082011,0.619329,0.636417,0.552653,0.206215,0.092249,0.702741,1.156073,0.910031,0.237331,0.076653,0.813482,0.99038,0.992627,0.251727,0.101484,0.480225,0.562155,0.817077,0.229651,0.148402,0.937086,0.753489,0.473833,0.288483,0.167232,2.200539,1.099489,0.751393,0.47687,0.310295,1.704629,0.939876,1.10847,0.577571,0.261484,4.833962,1.767591,0.571881,0.388655,0.221208,2.293391,0.547374,0.497612,0.385463,0.328424,809.4396648,540.3041984
1683182015,25,0,0.476722,0.362427,-0.630005,0.494446,0.926383,-0.270052,-0.053717,-32.605797,-7.53383,75.522514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.4396648,540.3041984
1683182015,26,0,0.476793,0.362122,-0.630127,0.494446,0.926383,-0.270052,-0.053717,-32.657364,-7.645735,75.174904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.4396648,540.3041984
1683182015,27,0,0.476775,0.362122,-0.630188,0.494385,0.943475,-0.277378,-0.062019,-32.515797,-7.703046,75.210007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.2394503,518.9223352
1683182015,28,0,0.476717,0.362244,-0.630066,0.494507,0.943475,-0.277378,-0.062019,-32.491127,-7.734467,75.403442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.217187,0.251907,0.428643,0.224396,0.223345,1.345602,0.990568,0.46334,0.263661,0.173892,0.689435,0.465041,0.659839,0.213345,0.199638,0.800683,0.869839,0.378184,0.186436,0.179709,0.359559,0.314221,0.193498,0.088689,0.08467,0.528215,0.620792,0.583187,0.221571,0.083801,0.595483,0.977016,0.91529,0.239842,0.071189,0.783256,0.889658,0.95407,0.262741,0.10064,0.550586,0.524297,0.716392,0.251664,0.152716,0.698397,0.768388,0.427,0.288944,0.173167,1.119013,1.271917,0.703565,0.479781,0.311818,1.156422,1.097865,1.151538,0.573359,0.260092,1.77849,1.67722,0.594133,0.394952,0.183945,1.220361,0.614903,0.59239,0.36387,0.314426,835.2394503,518.9223352
1683182015,29,0,0.476498,0.362366,-0.630066,0.494629,0.951776,-0.266146,-0.060554,-32.604481,-7.876585,75.543449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.2394503,518.9223352
1683182015,30,0,0.476481,0.362366,-0.630127,0.494568,0.951776,-0.266146,-0.060554,-32.816296,-7.8717,75.536865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.1674326,503.9024717
1683182015,31,0,0.476543,0.362427,-0.630188,0.494385,0.936638,-0.274448,-0.057624,-32.887867,-7.717744,75.631523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.1674326,503.9024717
1683182016,0,0,0.476607,0.362366,-0.630127,0.494446,0.936638,-0.274448,-0.057624,-32.795837,-7.548039,75.783203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.044336,0.375032,0.479861,0.214433,0.202958,2.562411,1.030312,0.58194,0.269132,0.169811,0.662687,0.556318,0.702687,0.19593,0.181377,1.063127,0.703033,0.471324,0.182973,0.174744,0.521041,0.392437,0.238518,0.086388,0.093775,0.467671,0.56981,0.590572,0.233028,0.076291,0.521931,0.774834,0.851108,0.237349,0.065521,0.882687,0.791287,0.929907,0.286837,0.101259,0.776151,0.508785,0.615502,0.27606,0.147654,0.791458,0.867428,0.413451,0.296599,0.172751,1.102339,1.618408,0.695561,0.478387,0.300243,1.128147,1.422091,1.217142,0.575996,0.253836,1.890105,2.031812,0.671234,0.404735,0.151939,0.898887,0.852611,0.746038,0.352945,0.290081,851.2593179,504.0725416
1683182016,1,0,0.476493,0.362244,-0.630188,0.494568,0.943475,-0.277378,-0.064461,-32.821297,-7.610579,75.639397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.2593179,504.0725416
1683182016,2,0,0.476539,0.362183,-0.630188,0.494568,0.943475,-0.277378,-0.064461,-32.856915,-7.691235,75.432907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.2593179,504.0725416
1683182016,3,0,0.476568,0.362122,-0.630249,0.494507,0.945916,-0.271029,-0.048346,-32.78577,-7.6899,75.482323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.9172737,502.1724589
1683182016,4,0,0.476712,0.362122,-0.630188,0.494446,0.945916,-0.271029,-0.048346,-32.728138,-7.688819,75.522346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.973065,0.539048,0.530518,0.212992,0.179562,5.340547,1.297195,0.714747,0.275897,0.175806,0.736135,0.703836,0.741387,0.205123,0.164109,1.592958,0.556622,0.551598,0.190414,0.167638,0.736522,0.49768,0.286397,0.089559,0.10913,0.446294,0.495961,0.563132,0.240003,0.071998,0.510863,0.595716,0.748352,0.236616,0.060116,1.11939,0.734542,0.967274,0.330246,0.102583,1.141658,0.54789,0.550315,0.305871,0.13517,1.090809,1.127187,0.48064,0.316247,0.167082,1.764906,2.181287,0.780289,0.488835,0.281416,1.413638,1.943361,1.344237,0.602223,0.24453,3.850573,2.882115,0.867001,0.419373,0.129664,0.966082,1.250571,0.959609,0.364661,0.262365,856.9172737,502.1724589
1683182016,5,0,0.476758,0.362061,-0.630188,0.494446,0.94787,-0.276889,-0.054694,-32.698128,-7.896277,75.683105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.9172737,502.1724589
1683182016,6,0,0.476851,0.361938,-0.630188,0.494446,0.94787,-0.276889,-0.054694,-32.673817,-8.064318,75.813316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.788823,500.5168229
1683182016,7,0,0.476897,0.361877,-0.630188,0.494446,0.951776,-0.288609,-0.059089,-32.539124,-8.14043,75.73378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.788823,500.5168229
1683182016,8,0,0.476788,0.361938,-0.630188,0.494507,0.951776,-0.288609,-0.059089,-32.430023,-8.202083,75.669365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.987557,0.718872,0.570963,0.221155,0.159773,9.584865,1.805584,0.850135,0.283689,0.197047,0.875604,0.901113,0.775055,0.242674,0.152983,2.362629,0.457447,0.602164,0.202949,0.164917,0.943981,0.598958,0.321835,0.100247,0.127045,0.463387,0.41905,0.499962,0.243999,0.071805,0.566699,0.47256,0.650832,0.247365,0.055701,1.466494,0.745923,1.074652,0.3916,0.104176,1.598033,0.642349,0.533711,0.343036,0.120066,1.527087,1.544895,0.641082,0.348349,0.159361,2.836569,2.918702,0.966851,0.519527,0.265068,1.854963,2.664305,1.538046,0.656846,0.23645,6.771024,4.162901,1.183438,0.436776,0.121858,1.207992,1.761458,1.205209,0.399328,0.238016,871.788823,500.5168229
1683182016,9,0,0.476742,0.361938,-0.630127,0.494629,0.937126,-0.265657,-0.055183,-32.606651,-8.000353,75.66552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.6462864,498.7662806
1683182016,10,0,0.476696,0.361938,-0.630066,0.494751,0.937126,-0.265657,-0.055183,-32.749722,-7.836953,75.662407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.6462864,498.7662806
